Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
questitem_toc_ebolts_name,items,Quest - Note,,,"+Everdeen's Bolts Quest",,"+ Everdeens bolts quest","+ A busca de boletos de Everdeen","+ La quête des boulons d'Everdeen","+ Everdeen's bolts quest","+エヴァディーンのボルトクエスト","+Everdeen's bolts 퀘스트","+ śruby Everdeen quest","+ A busca de boletos de Everdeen","+' + '+' '+' '+'","+ Everdeen 'in civata arayış","+Everdeen的螺栓追求","+伊夫狄恩的螺栓探索","+ La búsqueda de pernos de Everdeen"
questitem_toc_ebolts_desc,items,Quest - Note,,,"A quest to help feed the White River community by gathering 3 potatoes + 3 mushrooms. Receive a bundle of Everdeen's bolts in repayment for your efforts.",,"Eine Suche um die White River Community zu ernähren indem 3 Kartoffeln + 3 Pilze gesammelt werden. Erhalten Sie ein Bündel von Everdeens Bolzen als Rückzahlung für Ihre Bemühungen","Uma busca para ajudar a alimentar a comunidade do Rio Branco ao reunir 3 batatas + 3 cogumelos. Receba um feixe de boletos de Everdeen em reembolso por seus esforços.","Une quête pour aider à nourrir la communauté de la rivière White en rassemblant 3 pommes de terre + 3 champignons. Recevez un ensemble de boulons d'Everdeen dans le remboursement de vos efforts.","Una quest per aiutare a nutrire la comunità del fiume Bianco raccogliendo 3 patate + 3 funghi. Ricevi un bundle di bulloni di Everdeen in rimborso per i tuoi sforzi '.","「 3 つのジャガイモ + 3 キノコを集めることで、ホワイト川のコミュニティを養うのを助けることができます。 エバーディーンのボルトの束を受け取り、あなたの努力のために返済します」","3개의 감자+3개의 버섯을 모아서 백악관에 공급하는 것을 돕기 위한 퀘스트입니다. 여러분의 노력에 보답하기 위해 에버딘의 볼트 묶음을 받으십시오.","A dążenie do pożynia społeczności Białej Rzeki zbierając 3 ziemniaki + 3 grzyby. Otrzymaj wiązkę śrub Everdeen w spłatę za swoje wysiłki.","Uma busca para ajudar a alimentar a comunidade do Rio Branco ao reunir 3 batatas + 3 cogumelos. Receba um feixe de boletos de Everdeen em reembolso por seus esforços.","Стремление помочь прокормить сообщество' Белая река ', собрав 3 картофелины 3 грибы. Получите пакет болтов Эвердина в погашение ваших усилий '.","Beyaz nehir toplulukunu 3 patates + 3 mantar toplayarak beslemeye yardım etmek. Çabalarınız için ödemede Everdeen 'in cıvatalarından oluşan bir paket alın.","通过收集 3 个土豆 + 3 个蘑菇来帮助喂养白河社区。 收到一捆埃弗丁的螺栓来偿还你的努力。","通過收集 3 個馬鈴薯 + 3 個蘑菇來幫助餵養白河社群的人。 得到一個伊夫狄恩的螺栓，以償還你的努力。","Una búsqueda para ayudar a alimentar a la comunidad del Río Blanco reuniendo 3 papas + 3 setas. Reciba un paquete de los pernos de Everdeen en el pago de sus esfuerzos."
writitem_toc_ebolts_name,items,Quest - Note,,,"+Writ Of Everdeen's Bolts",,"+ Schreiben von Everdeens Bolzen","+ Escrita Dos Bolts De Everdeen","+ Les boulons d'Everdeen","+ Writ Of Everdeen's bolts","+ヴァリット・オブ・エヴァーディーンのボルト","+Writ Of Everdeen's bolts","+ Writ Of Everdeen's bolts","+ Escrita Dos Bolts De Everdeen","+ писание болтов Эвердина","Everdeen 'in cıvatalarını Writ.","+弗瑞特的螺栓","艾佛丁的螺栓","+ Writ De Los Pernos De Everdeen"
writitem_toc_ebolts_desc,items,Quest - Note,,,"Evidence of your successful completion of Everdeen's Bolts Quest.",,"Beweis für Ihren erfolgreichen Abschluss der Everdeen's bolts-Quest","Evidência de sua conclusão bem-sucedida da busca de boletos de Everdeen.","Preuve de la réussite de la quête des boulons d'Everdeen.","Evidenza del tuo successo di completamento della quest di Everdeen'.","「エバーディーンの稲妻の成功が成功した証拠の一つ」","에버딘의 성공적인 완수에 대한 증거","Dowód na twoje pomyślne zakończenie misji Everdeen.","Evidência de sua conclusão bem-sucedida da busca de boletos de Everdeen.","Доказательства вашего успешного завершения квеста' Эвердин '.","Everdeen 'in civata arayışlarının başarıyla tamamlandığı kanıtın.","你成功完成了埃弗丁的螺栓任务的证据","證明你成功完成艾佛丁的螺栓任務的證據","Evidencia de su exitosa finalización de la búsqueda de pernos de Everdeen'."
item_toc_ebolts_name,items,Item,,,"Bolts of Everdeen",,"Bolzen von Everdeen","Bolts de Everdeen","Bolts d'Everdeen","Bolti di Everdeen","「エバーデーンのボルト」","에버딘의 볼트","Bolts of Everdeen","Bolts de Everdeen","Болты Эвердина","Everdeen 'in cıvataları","长战士的螺栓","伊夫狄恩的博爾茨","Pernos de Everdeen"
item_toc_ebolts_desc,items,Item,,,"Exquisitely crafted bolts guaranteed to fly true.",,"Exquisit gefertigte Bolzen die garantiert richtig fliegen","Bolts primorosamente artesanais garantidos para voar de verdade.","Des boulons de fabrication exquis garantis de voler'.","bulloni squisiti squisiti garantiti per volare vero'.","「絶対に作られたボルトは飛ぶことが保証されている。」","정확하게 만들어진 볼트는 사실을 날 수 있도록 보장되었다.","Exquisitely crafted bolts gwarantowane latać prawdziwe.","Bolts primorosamente artesanais garantidos para voar de verdade.","Изысканые болты, гарантированные для того, чтобы летать правдой'.","Zarif bir şekilde işlenmiş civatalar, doğru uçmayı garanti ediyor.","精心设计的螺栓保证飞翔","精心打造的螺栓保證飛行真實","Pernos exquisitamente elaborados garantizados para volar verdadero."
questitem_coin_everdeen,items,Item,,,"Tools of Citizenship - Everdeen's Arrows",,"Werkzeuge der Staatsbürgerschaft - Everdeens Pfeile","Ferramentas de cidadania-as flechas de Everdeen","Outils de citoyenneté-Flèches d'Everdeen","Strumenti di cittadinanza - le frecce di Everdeen","「市民権のツール - エバーディーンの矢」","시민권의 도구-에버딘의 화살표","Narzędzia obywatelstwa-strzały Everdeen","Ferramentas de cidadania-as flechas de Everdeen","Инструменты гражданства-стрелки Эвердина","Vatandaşlık araçları-Everdeen 'in okları","公民身份的工具 - 圣战士的箭","「公民的工具 - 艾佛丁的箭」","Herramientas de ciudadanía-las flechas de Everdeen"
questitem_coin_everdeenDesc,items,Item,,,"A symbolic coin to indicate that you have turned in your White River Tools of Citizenship, citizen card to start the Everdeen's arrows quest.",,"Eine symbolische Münze die anzeigt dass Sie Ihre Bürgerkarte 'White River tools of citizenship' abgegeben haben um die quest 'Everdeen's arrows' zu starten","Uma moeda simbólica para indicar que você transformou em suas ferramentas do Rio Branco a cidadania, cartão cidadão para iniciar a busca das flechas do Everdeen.","Une pièce symbolique pour indiquer que vous avez transformé vos outils de citoyenneté de White River, carte de citoyen pour lancer la quête des flèches d'Everdeen.","Una moneta simbolica per indicare che avete trasformato i vostri strumenti di White River di cittadinanza, tessera cittadina per avviare la quest delle frecce di Everdeen'.","「市民権のホワイト・リバー・ツールを利用したことを示す象徴的なコインとして、エバーディーンの矢印をスタートさせる市民カード。」","에버딘의 화살을 시작하기 위한 시민카드, 시민권의 흰 강 도구를 사용했다는 것을 나타내는 상징적인 동전입니다.","Symboliczna moneta, która wskazuje, że włączyliście się w narzędzia obywatelskie, legitymację obywatelską, aby rozpocząć poszukiwania strzałów Everdeen.","Uma moeda simbólica para indicar que você transformou em suas ferramentas do Rio Branco a cidadania, cartão cidadão para iniciar a busca das flechas do Everdeen.","Символическая монета, указывающие на то, что вы включили в свои инструменты' Белые речки 'гражданство, карточку гражданина, чтобы начать поиски стрел' Эвердин '.","Beyaz River vatandaşlığına sahip olduğunu gösteren sembolik bir para, Everdeen 'in okları arayışlarına başlamak için vatandaş kartı.","一个象征性的硬币，表明你已经开启了你的白河公民权工具，公民卡来启动恒大的箭牌追求。","一個象徵性的硬幣，表明你已經開啟了你的白河公民身份工具，公民卡，開始了伊夫狄恩的箭任務。","Una moneda simbólica para indicar que usted ha convertido en sus herramientas del Río Blanco de la ciudadanía, la tarjeta ciudadana para iniciar la búsqueda de flechas de Everdeen."

quest_toc_gupta_name,Quest,Quest Info,,,"Collect Aloe for Gupta's Bandages",,"Sammle aloe für Guptas Verbände","Coletar aloe para curativos de Gupta","Recueillir de l'aloès pour les bandages de Gupta","Raccogliere aloe per i banditi di Gupta","ガプタの包帯のためにアロエを集める","거타의 붕대를 위한 알로에 수집","Zbieranie aloesu do bandaży Gupta","Coletar aloe para curativos de Gupta","Собирать алоэ для бинтов Гупты","Gupta 'nın bandajları için aloe topla","为古普塔的绷带收集芦荟","為古普塔的繃帶收集蘆薈","Recoge aloe for Gupta's bandages"
quest_toc_gupta_subtitle,Quest,Quest Info,,,"Collect Aloe for Gupta's Bandages",,"Sammle aloe für Guptas Verbände","Coletar aloe para curativos de Gupta","Recueillir de l'aloès pour les bandages de Gupta","Raccogliere aloe per i banditi di Gupta","ガプタの包帯のためにアロエを集める","거타의 붕대를 위한 알로에 수집","Zbieranie aloesu do bandaży Gupta","Coletar aloe para curativos de Gupta","Собирать алоэ для бинтов Гупты","Gupta 'nın bandajları için aloe topla","为古普塔的绷带收集芦荟","為古普塔的繃帶收集蘆薈","Recoge aloe for Gupta's bandages"
quest_toc_gupta_description,Quest,Quest Info,,,"Gather 10 aloe leaves + 10 cloth fragments + 10 bandages to receive a stack of medical bandages.",,"Sammle 10 aloe Blätter 10 Stofffetzen und 10 Verbände um ein Bündel Medizinischer Verbände zu erhalten","Reúnem 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos para receber uma pilha de curativos médicos.","Rassembler 10 feuilles d'aloès + 10 fragments de tissu + 10 bandages pour recevoir une pile de bandages médicaux.","Raccogli 10 foglie di aloe + 10 frammenti di tessuto + 10 banditi per ricevere una pila di fasce mediche'.","10 個のアローの葉 + 10 個の布の破片 + 10 個の包帯を、医療包帯の積み重ねを受けるために使用する。","10개의 천 조각+10개의 천 조각+10개의 밴드를 모아서 의료 붕대 더미를 받을 수 있습니다.","Zebrać 10 liści aloesu + 10 fragmentów tkaniny + 10 bandaży, aby otrzymać stos opatrunków medycznych.","Reúnem 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos para receber uma pilha de curativos médicos.","Собрать 10 алоэ листьев + 10 фрагментов + 10 повязки, чтобы получить стек медицинских бинтов'.","10 adet aloe yaprağı topla + 10 bez parça + 10 bandaj bir yığın tıbbi bandaj almak için.","收集 10 片芦荟叶 + 10 片布片 + 10 个绷带，以接收一叠医用绷带 ' 。","「收集 10 個蘆薈葉 + 10 個布片碎片 + 10 個繃帶，接收一疊醫用繃帶。」","Reunir 10 hojas de aloe + 10 fragmentos de tela + 10 vendas para recibir una pila de vendajes médicos'."
quest_toc_gupta_offer,Quest,Quest Info,,,"The trader mentioned a settlement doctor in need of ingredients to make first aid bandages, but he is so busy treating the injured he doesn't have time to collect them himself. The trader is willing to offer you first aid bandages in exchange for your assistance gathering supples for the doctor. Gather 10 aloe leaves + 10 cloth fragments + 10 bandages.",,"Der Händler erwähnte einen Siedlungsarzt, der Zutaten benötigt, um Erste-Hilfe-Bandagen zu machen, aber er ist so beschäftigt, die Verletzten zu behandeln, er hat keine Zeit, sie selbst zu sammeln. Der Gewerbetreibende ist bereit, Ihnen erste Hilfsbandagen im Tausch für Ihre Unterstützung zu bieten, die für den Arzt geschmeidig werden. Sammeln Sie 10 Aloe Blätter + 10 Tuchfragmente + 10 Bandagen.","O comerciante mencionou um médico de assentamento precisando de ingredientes para fazer curativos de primeiros socorros, mas ele está tão ocupado tratando os feridos que não tem tempo para recolhê-los a si mesmo. O comerciante está disposto a oferecer a você primeiros curativos em troca de sua assistência recolhendo suplas para o médico. Junte 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos.","Le trader a mentionné un médecin traitant dans le besoin d'ingrédients pour faire des bandages de premiers soins, mais il est tellement occupé à traiter les blessés qu'il n'a pas le temps de les récupérer lui-même. Le commerçant est prêt à vous offrir des bandages de premiers soins en échange de votre aide pour la collecte de produits pour le médecin. Cuir 10 feuilles d'aloès + 10 fragments de tissu + 10 bandages.","Il commerciante ha menzionato un medico di insediamento bisogneso di ingredienti per fare dei banditi di primo soccorso, ma è così impegnato a curare i feriti che non ha tempo per raccoglierli. Il commerciante è disposto ad offrirti dei primi banditi di aiuto in cambio della tua assistenza raccogliendo suppli per il medico. Raccogli 10 foglie di aloe + 10 frammenti di tessuto + 10 fasce '.","「トレーダーは、ファースト・エイドの包帯を作るために材料を必要とする開拓医について言及したが、負傷者を治療するのに時間がないため、自分で取り立てる時間がない。 このトレーダーは、お手伝いをするためにまず、お医者さんのためのサプリメントと引き換えに包帯を提供する用意がある。 10 個のアローの葉 + 10 個の布フラグメント + 10 個の包帯を収集します。","한 트레이더는 응급 처치용 붕대를 만들기 위해 재료를 필요로 하는 정착의사를 언급했지만, 그는 너무 바빠서 부상자들을 치료할 시간이 없다고 말했다. 그 무역업자는 의사의 도움을 받기 위해 당신의 도움을 받을 수 있는 대가로 제1의 지원 붕대를 제공할 의향이 있습니다. 알로에 10개의 천 조각+10개의 천 조각+10개의 조각들을 모아라.","Handlowiec wspomniał lekarza ugodowego w potrzebie składników, aby pierwsza pomoc bandaże, ale on jest tak zajęty traktowania rannych nie ma czasu, aby je zebrać. Przedsiębiorca jest gotów zaoferować Państwu pierwsze bandaże pomocowe w zamian za pomoc zbierając sutki dla lekarza. Zbierz 10 liści aloesu + 10 fragmentów tkaniny + 10 bandaży.","O comerciante mencionou um médico de assentamento precisando de ingredientes para fazer curativos de primeiros socorros, mas ele está tão ocupado tratando os feridos que não tem tempo para recolhê-los a si mesmo. O comerciante está disposto a oferecer a você primeiros curativos em troca de sua assistência recolhendo suplas para o médico. Junte 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos.","Трейдер сказал, что врач-поселок нуждается в ингредиентах для оказания первой помощи, но он настолько занят лечением раненых, что у него нет времени на их сбор. Трейдер готов предложить вам первую помощь с повязкой в обмен на то, что ваша помощь может помочь доктору. Соберите 10 алоэ листьев + 10 фрагментов ткани + 10 повязки '.","tüccar ilk yardım bandajlarını yapmak için gerekli malzemelere ihtiyacı olan bir yerleşim doktorundan bahsetti, ama yaralıları tedavi etmekle o kadar meşguldür ki, onları kendi toplayacak vakti yoktur. Tüccar size ilk yardım bandajlarını sunmaya istekli. Doktorla ilgili yardım toplama konusunda yardım almak için. 10 adet aloe yaprağı + 10 adet bez parçası + 10 bandaj alın.","该交易员提到有一名定居医生需要成分来做急救绷带，但他忙着治疗受伤的人，他没有时间去收集他们自己。 贸易商愿意为您提供急救绷带，以换取您为医生提供的援助聚会。 收集 10 个芦荟叶 + 10 个布片段 + 10 个绷带 ' 。","「交易員提到有需要食材的結算醫生才會急救繃帶，但他正忙著治療受傷的傷者，他沒有時間自行收集。 該貿易商願意為您提供急救繃帶，以換取您為醫生提供的協助聚會。 收集 10 個蘆薈葉 + 10 個布片段 + 10 個繃帶。」","El comerciante mencionó a un médico de acuerdo en la necesidad de ingredientes para hacer vendajes de primeros auxilios, pero está tan ocupado tratando a los heridos que no tiene tiempo para recogerlos él mismo. El comerciante está dispuesto a ofrecerle los primeros bandajes de ayuda a cambio de su reunión de asistencia suplanta para el médico. Reunir 10 hojas de aloe + 10 fragmentos de tela + 10 vendas."
quest_toc_gupta_statement,Quest,Quest Info,,,"Help your community and receive some first aid bandages as a thank you.",,"Hilf deiner Gemeinschaft und besorge ein paar Zutaten Erhalte dafür ein paar Erste Hilfe Verbände als Belohnung","Ajude sua comunidade e receba alguns curativos de primeiros socorros como um agradecimento'.","Aidez-vous de votre communauté et recevez des bandages de premiers soins pour vous remercier.","Aiutate la vostra comunità e ricevete alcuni primi banditi di aiuto come ringraziamento'.","「コミュニティーを支援し、お礼として最初の援助包帯を受け取ることができます。」","지역사회에 도움을 주고, 감사의 마음으로 1차 지원 붕대를 받으십시오.","Pomóż swojej społeczności i otrzymać kilka pierwszych bandażów jako podziękowania.","Ajude sua comunidade e receba alguns curativos de primeiros socorros como um agradecimento'.","Помогите своему сообществу и получите первые повязки в качестве благодарности'.","Topluluğunuza yardım edin ve size bir teşekkür olarak ilk yardım bandajları alın.","帮助您的社区，并接收一些急救绷带作为感谢 ' 。","「幫助你的社區，並獲得一些急救繃帶作為感謝。」","Ayude a su comunidad y reciba algunas primeras bandazos de ayuda como agradecimiento'."
quest_toc_gupta_group,Quest,Quest Info,,,"White River - Tools of Citizenship, Quest for Gupta's Bandages",,"White River - Werkzeuge der Gemeinschaft quest für Gupta´s Erste Hilfe Verbände","Rio Branco-ferramentas de cidadania, busca por curativos de Gupta","White River-outils de citoyenneté, quête des bandages de Gupta","White River - strumenti di cittadinanza, quest per i banditi di Gupta","ホワイト・リバー - 市民権のツール、グプタの包帯のために","시민권의 화이트 강 도구, 굽타의 붕대에 대한 탐구","Biała rzeka-narzędzia obywatelskie, dążenie do bandaży Gupta","Rio Branco-ferramentas de cidadania, busca por curativos de Gupta","Белая река-инструменты гражданства, квест для гупты","Beyaz ırmak-vatandaşlık araçları, Gupta 'nın bandajlarını arayış.","白河 - 公民权工具，追求古普塔的绷带","「白河 - 公民權的工具，追求 Gupta的繃帶」","White River-tools of citizenship, quest for Gupta's bandages"
questdialog_toc_gupta,Quest,Dialogs,,,"Obtain first aid bandages by gathering 10 aloe leaves + 10 cloth fragments + 10 bandages",,"Erhalte Erste Hilfe Verbände für das Sammeln von je 10 x aloe Blätter / Stofffetzen und Verbänden","Obter curativos de primeiros socorros ao reunir 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos","Obtenir les bandages de premiers soins en rassemblant 10 feuilles d'aloès + 10 fragments de tissu + 10 bandages","Ottenere i banditi di pronto soccorso raccogliendo 10 foglie di aloe + 10 frammenti di tessuto + 10 fasce","「 10 個のアローの葉 + 10 個の布の破片 + 10 個の包帯を集めることにより、最初の援助","10개의 알로에 10개의 천 조각+10개의 붕대를 모으는 것을 통해 첫 번째 지원 붕대 얻기","Uzyskaj bandaże pierwszej pomocy, zbierając 10 liści aloesu + 10 fragmentów tkaniny + 10 bandaży","Obter curativos de primeiros socorros ao reunir 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos","Получить первую помощь с помощью сбора 10 алоэ листьев + 10 фрагментов + 10 повязки","10 adet aloe yaprağı toplayarak ilk yardım bandajlarını alın + 10 bez parça + 10 bandaj","通过收集 10 个芦荟叶 + 10 个布片 + 10 个绷带来获得急救绷带","「透過收集 10 個蘆薈葉 + 10 個布片段 + 10 個繃帶包紮，取得急救繃帶」","Obtener vendas de primeros auxilios reuniendo 10 hojas de aloe + 10 fragmentos de tela + 10 vendas"
questitem_toc_gupta_name,items,Item,,,"+Gupta's Bandages Quest",,"Guptas Verband quest","+ Gupta's bandages quest","+ Gupta's bandages quest","+ Gupta's bandages quest","+グプタの包帯クエスト","+굽타의 붕대 탐험","+ Gupta's bandages quest","+ Gupta's bandages quest","+ Gupta's bandages quest","+ Gupta 'nın bandaj arayışıdır","+格普塔的绷带","+Gupta 的繃帶探索","+ La búsqueda de bandajes de Gupta"
questitem_toc_gupta_desc,items,Item,,,"A quest to help restock the local doctor by obtaining 10 aloe leaves + 10 cloth fragments + 10 bandages. Receive specially crafted first aid bandages and a first aid kit as repayment.",,"Eine quest um dem Doktor vor Ort zu helfen das Lager aufzufüllen","Uma busca para ajudar a reabastecer o médico local obtendo 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos. Receba curativos de primeiros socorros especialmente artesanais e um kit de primeiros socorros como reembolso.","Une quête pour aider à repeupler le médecin local en obtenant 10 feuilles d'aloès + 10 fragments de tissu + 10 bandages. Recevez des bandages de premiers soins spécialement conçus et une trousse de premiers soins comme remboursement.","Una quest per aiutare a riaffermare il medico locale ottenendo 10 foglie di aloe + 10 frammenti di tessuto + 10 fasce. Ricevere banditi di pronto soccorso appositamente realizzati e un kit di pronto soccorso come rimborso '.","「 10 個のアロエの葉 + 10 個の布の断片 + 10 の包帯を手にして、地元の医師に手を入れるのを助けることができる。 特に、最初に支援された支援包帯と救急箱を返済として提供する」という。","10개의 알로에 10개의 천 조각+10개의 붕대를 획득함으로써 지역 의사를 재보충하기 위한 탐구. 특별히 제작한 응급 처치용 붕대와 1차 지원금을 상환으로 받는다.","Poszukiwanie pomocy miejscowego lekarza poprzez uzyskanie 10 liści aloesu + 10 fragmentów tkaniny + 10 bandażów. Otrzymuj specjalnie wykonane bandaże pierwszej pomocy i apteczkę pierwszej pomocy jako spłatę.","Uma busca para ajudar a reabastecer o médico local obtendo 10 folhas de aloe + 10 fragmentos de tecido + 10 curativos. Receba curativos de primeiros socorros especialmente artesanais e um kit de primeiros socorros como reembolso.","Стремление помочь восстановить местного врача путем получения 10 алоэ листьев + 10 фрагментов + 10 повязки. Получить специально сформированные первые повязки и аптечку, как погашение '.","10 adet aloe yaprağı + 10 adet bez parçası + 10 adet bandaj elde ederek yerel doktoru yeniden stoklamaya yardımcı olmak için bir arayış. Özel olarak işlenmiş ilk yardım bandajlarını ve bir ilk yardım kitini geri ödeme olarak alın.","通过获取 10 个芦荟叶 + 10 个布片段 + 10 个绷带来帮助恢复当地医生。 接收特制的急救绷带和急救箱作为还款。","通過獲取 10 個蘆薈葉 + 10 塊布條 + 10 個繃帶，尋求幫助重新施打當地醫生的努力。 接收特別精心製作的急救包和作為還款的急救包。」","Una búsqueda para ayudar a reabastecer al médico local obteniendo 10 hojas de aloe + 10 fragmentos de tela + 10 vendas. Reciba vendajes de primeros auxilios especialmente elaborados y un primer kit de ayuda como reembolso."
medicalGuptaFirstAidBandage,items,Item,,,"Gupta's First Aid Bandage",,"Guptas Erste Hilfe Verband","Bandage de primeiros socorros de Gupta","Gupta's first aid Bandage","Il primo soccorso di Gupta","Guptaの最初の支援のバンデージ","굽타의 첫 번째 원조 밴드","Gupta's first aid Bandage","Bandage de primeiros socorros de Gupta","Первая помощь Гупты","Gupta 'nın ilk yardım Bandajı","古普塔的急救班","古普塔的急救繃帶","Gupta's first aid Bandage"
medicalGuptaFirstAidBandageDesc,items,Item,,,"A special crafted first aid bandage using a recipe from the famed doctor Sanjay Gupta.",,"Ein speziell gefertigter Erste Hilfe Verband mithilfe des Rezepts vom berühmten Doktor Sanjay Gupta","Um curativo de primeiros socorros artesanais usando uma receita do famoso médico Sanjay Gupta.","Un bandage de premiers soins spécialement conçu à l'aide d'une recette du célèbre médecin Sanjay Gupta.","Un speciale bandage di primo soccorso artigianale che usa una ricetta del noto medico Sanjay Gupta'.","「飢えられた医師のサンジャイ・グプタからのレシピを使って、特別に作られた初めての救いの包帯です」","유명한 의사 산제이 굽타의 조리법을 이용한 특별한 첫 원조 붕대입니다.","Specjalne utalentowane bandaże pierwszej pomocy przy użyciu przepisu od słynnego lekarza Sanjaya Gupta.","Um curativo de primeiros socorros artesanais usando uma receita do famoso médico Sanjay Gupta.","С помощью рецепта из известного врача Санджая Гупты'.","Özel bir ilk yardım bandajı, ünlü doktor Sanjay Gupta 'nın tarifini kullanarak.","使用来自着名医生桑杰 - 古普塔的食谱特制的急救绷带。","「一個特製的急救繃帶，用來自著名醫生 Sanjay Gupta 的食譜。」","Un vendaje especial de primeros auxilios elaborado con una receta del famoso doctor Sanjay Gupta'."
medicalGuptaFirstAidKit,items,Item,,,"Gupta's First Aid Kit",,"Gupta´s Erste Hilfe kit","Kit de primeiros socorros de Gupta","Gupta's first aid kit","Kit di pronto soccorso di Gupta","ガプタの最初の救護キット","Gupta's first aid kit","pierwszy zestaw pomocy Gupta","Kit de primeiros socorros de Gupta","Gupta's first aid kit","Gupta 'nın ilk yardım çantası","古普塔急救箱","古普塔的急救箱","El primer kit de ayuda de Gupta"
medicalGuptaFirstAidKitDesc,items,Item,,,"A special crafted first aid kit using a recipe from the famed doctor Sanjay Gupta.",,"Ein speziell gefertigter Erste Hilfe Verand vom Sanjay Gupta","Um kit especial de primeiros socorros artesanais usando uma receita do famoso médico Sanjay Gupta.","Une trousse de premiers soins spécialement conçue à l'aide d'une recette du célèbre médecin Sanjay Gupta.","Un kit di primo soccorso artigianale speciale usando una ricetta del noto medico Sanjay Gupta'.","「家族の医者 Sanjay Gupta からのレシピを使用して、特別な援助を提供した救急キット」。","유명한 의사 산제이 굽타의 조리법을 이용한 특별한 응급 처치 키트입니다.","Specjalny zestaw pierwszej pomocy, z użyciem przepisu od słynnego lekarza Sanjaya Gupta.","Um kit especial de primeiros socorros artesanais usando uma receita do famoso médico Sanjay Gupta.","С помощью рецепта известного врача Санджай Гупта'.","Meşhur doktor Sanjay Gupta 'nın tarifini kullanan özel bir ilk yardım çantası.","使用来自着名医生 Sanjay Gupta 的食谱特制的急救包。","「一個特製的急救包，用來自著名醫生 Sanjay Gupta 的食譜。」","Un especial kit de primeros auxilios elaborado con una receta del famoso doctor Sanjay Gupta'."

quest_toc_jason_name,Quest,Quest Info,,,"Quest to craft Jason's Machete",,"Quest zum Bauen von Jason´s machete","Quest para artesanato de Jason's machete","Quest to craft Jason's machete","Quest to craft Jason's machete","「ジェイソンのマチェーテ」へのクエスト","제이슨의 마카테를 만드는 퀘스트","Quest do rzemiosła Jason machete","Quest para artesanato de Jason's machete","Поиски мачете Джейсона","Jason 'ın Machete 'i için görev","探索杰森的砍刀","尋找傑森的砍刀","Quest para elaborar el machete de Jason"
quest_toc_jason_subtitle,Quest,Quest Info,,,"Craft the +Writ Of Jason",,"+Schrift von Jason","Craft the + writ Of Jason","Craft the + writ Of Jason","Qualifica il + writ Of Jason","ジェイソンの ' ' クラフト・ザ・ジェイソン","제이슨' 의 '공예품","Craft the + writ of Jason","Craft the + writ Of Jason","Ремесло, извивая Джейсона","Jason 'ın + writ 'ine Craft","Jason 的令状","把傑森的令狀給我","Craft the + writ Of Jason"
quest_toc_jason_description,Quest,Quest Info,,,"Collect 100 chrysanthemums to warm the trader's heart and receive Jason's machete.",,"Sammle 100 Chrysantheme und erwärme damit des Händlers Herz - erhalte Jason´s machete","Coletar 100 crisântemos para aquecer o coração do comerciante e receber o machado de Jason.","Collectionnez 100 chrysanthèmes pour réchauffer le coeur du commerçant et recevoir la machette de Jason.","Raccogliere 100 crisantemi per riscaldare il cuore del trader e ricevere il machete di Jason'.","100 キサマを集め、トレーダーの心を暖め、ジェイソンのマシテを受け取る ' 。","무역업자의 마음을 따뜻하게 하고 제이슨의 마헤테를 받기 위해 국화 100을 수집하라.","Zebrać 100 chryzantemów, aby ogrzać serce handlowca i otrzymać maczetę Jasona.","Coletar 100 crisântemos para aquecer o coração do comerciante e receber o machado de Jason.","Соберите 100 хризантем, чтобы согреть сердце трейдера и получить мачете Джейсона'.","Tüccarın kalbini ısıtabilmek için 100 kasımpatı toplayın ve Jason 'ın pemonunu alın.","收集 100 个菊花，温暖商人的心，接受杰森的砍刀 ' 。","「收集 100 種菊花，溫暖交易員的心，接受 Jason的砍刀。」","Recoger 100 crisantemos para calentar el corazón del comerciante y recibir el machete de Jason'."
